year,estimate,code
2014,-0.04,BA
2014,0.76,BW
2014,-0.03,BR
2014,0.98,BN
2014,0.59,BG
2014,-0.34,BF
2014,-0.73,BI
2014,-0.44,KH
2014,-0.90,CM
2014,1.84,CA
2014,-0.24,CV
2014,0.85,KY
2014,-1.39,CF
2014,-1.16,TD
2014,1.48,CL
2014,-0.33,CN
2014,0.44,CO
2014,-1.37,CD
2014,-1.22,CG
2014,..,CK
2014,0.66,CR
2014,0.28,HR
2014,-1.32,CU
2014,1.09,CY
2014,1.00,CZ
2014,-0.62,CI
2014,1.68,DK
2014,-0.58,DJ
2014,0.28,DM
2014,0.03,DO
2014,-0.92,EC
2014,-0.69,EG
2014,0.22,SV
2014,-1.47,GQ
2014,-2.09,ER
2014,1.67,EE
2014,-0.22,SZ
2014,-1.08,ET
2014,-0.26,FJ
2014,1.88,FI
2014,1.07,FR
2014,1.45,GF
2014,-0.69,GA
2014,-0.50,GM
2014,0.76,GE
2014,1.70,DE
2014,-0.05,GH
2014,0.33,GR
2014,1.37,GL
2014,0.18,GD
2014,0.18,GU
2014,-0.28,GT
2014,-1.07,GN
2014,-1.21,GW
2014,-0.53,GY
2014,-1.08,HT
2014,-0.41,HN
2014,2.05,HK
2014,0.75,HU
2014,1.21,IS
2014,-0.48,IN
2014,-0.01,ID
2014,-1.46,IR
2014,-1.13,IQ
2014,1.76,IE
2014,1.21,IL
2014,0.64,IT
2014,0.07,JM
2014,1.14,JP
2014,0.10,JO
2014,-0.24,KZ
2014,-0.35,KE
2014,-0.93,KI
2014,-2.19,KP
2014,1.13,KR
2014,-0.16,XK
2014,-0.15,KW
2014,-0.45,KG
2014,-0.88,LA
2014,1.17,LV
2014,-0.30,LB
2014,-0.44,LS
2014,-0.88,LR
2014,-2.10,LY
2014,1.42,LI
2014,1.19,LT
2014,1.63,LU
2014,1.73,MO
2014,-0.72,MG
2014,-0.82,MW
2014,0.80,MY
2014,-0.37,MV
2014,-0.63,ML
2014,1.08,MT
2014,-1.00,MH
2014,-0.83,MR
2014,1.20,MU
2014,0.36,MX
2014,-1.05,FM
2014,0.01,MD
2014,..,MC
2014,-0.28,MN
2014,0.18,ME
2014,-0.03,MA
2014,-0.44,MZ
2014,-1.40,MM
2014,0.08,NA
2014,-1.24,NR
2014,-0.85,NP
2014,1.76,NL
2014,1.94,NZ
2014,-0.41,NI
2014,-0.74,NE
2014,-0.84,NG
2014,..,NU
2014,0.42,MK
2014,1.64,NO
2014,0.69,OM
2014,-0.69,PK
2014,-0.82,PW
2014,0.48,PA
2014,-0.35,PG
2014,-0.21,PY
2014,0.47,PE
2014,0.08,PH
2014,1.06,PL
2014,0.75,PT
2014,0.89,PR
2014,0.57,QA
2014,0.60,RO
2014,-0.40,RU
2014,0.19,RW
2014,1.23,RE
2014,-0.21,WS
2014,..,SM
2014,-0.01,SA
2014,-0.26,SN
2014,0.18,RS
2014,-0.27,SC
2014,-0.82,SL
2014,2.23,SG
2014,0.89,SK
2014,0.66,SI
2014,-1.10,SB
2014,-2.07,SO
2014,0.23,ZA
2014,-1.64,SS
2014,0.75,ES
2014,-0.11,LK
2014,0.53,KN
2014,0.27,LC
2014,0.36,VC
2014,-1.45,SD
2014,-0.63,SR
2014,1.81,SE
2014,1.80,CH
2014,-1.68,SY
2014,-0.83,ST
2014,1.30,TW
2014,-1.04,TJ
2014,-0.36,TZ
2014,0.17,TH
2014,-0.91,TL
2014,-0.85,TG
2014,-0.43,TO
2014,0.15,TT
2014,-0.34,TN
2014,-2.10,TM
2014,-0.88,TV
2014,0.43,TR
2014,-0.26,UG
2014,-0.59,UA
2014,0.99,AE
2014,1.82,GB
2014,1.28,US
2014,0.72,UY
2014,-1.73,UZ
2014,-0.33,VU
2014,-1.74,VE
2014,-0.60,VN
2014,0.53,VI
2014,0.21,PS
2014,-0.91,YE
2014,-0.53,ZM
2014,-1.89,ZW
2014,-1.14,AF
2014,0.14,AL
2014,-0.81,DZ
2014,..,AS
2014,1.17,AD
2014,-1.15,AO
2014,..,AI
2014,0.56,AG
2014,0.35,AR
2014,-0.56,AM
2014,1.28,AW
2014,1.36,AU
2014,1.39,AT
2014,-1.48,AZ
2014,1.05,BS
2014,-1.31,BH
2014,-0.47,BD
2014,1.15,BB
2014,-1.44,BY
2014,1.37,BE
2014,0.52,BZ
2014,0.26,BJ
2014,..,BM
2014,-0.10,BT
2014,-0.03,BO
2014,-0.07,BA
2014,0.45,BW
2014,0.47,BR
2014,-0.63,BN
2014,0.37,BG
2014,-0.35,BF
2014,-1.04,BI
2014,-1.11,KH
2014,-0.94,CM
2014,1.41,CA
2014,0.96,CV
2014,0.47,KY
2014,-1.39,CF
2014,-1.33,TD
2014,1.06,CL
2014,-1.62,CN
2014,-0.04,CO
2014,-1.29,CD
2014,-1.11,CG
2014,..,CK
2014,1.14,CR
2014,0.51,HR
2014,-1.54,CU
2014,1.02,CY
2014,1.03,CZ
2014,-0.51,CI
2014,1.52,DK
2014,-1.43,DJ
2014,1.07,DM
2014,0.19,DO
2014,-0.20,EC
2014,-1.18,EG
2014,0.15,SV
2014,-1.98,GQ
2014,-2.11,ER
2014,1.17,EE
2014,-1.34,SZ
2014,-1.28,ET
2014,-0.18,FJ
2014,1.54,FI
2014,1.22,FR
2014,1.28,GF
2014,-0.87,GA
2014,-1.27,GM
2014,0.28,GE
2014,1.44,DE
2014,0.46,GH
2014,0.62,GR
2014,1.28,GL
2014,0.91,GD
2014,..,GU
2014,-0.34,GT
2014,-0.86,GN
2014,-0.85,GW
2014,0.16,GY
2014,-0.79,HT
2014,-0.41,HN
2014,0.54,HK
2014,0.55,HU
2014,1.36,IS
2014,0.41,IN
2014,0.15,ID
2014,-1.58,IR
2014,-1.14,IQ
2014,1.32,IE
2014,0.73,IL
2014,1.00,IT
2014,0.56,JM
2014,1.04,JP
2014,-0.75,JO
2014,-1.18,KZ
2014,-0.15,KE
2014,0.94,KI
2014,-2.19,KP
2014,0.68,KR
2014,-0.20,XK
2014,-0.66,KW
2014,-0.46,KG
2014,-1.73,LA
2014,0.85,LV
2014,-0.42,LB
2014,0.16,LS
2014,-0.28,LR
2014,-1.11,LY
2014,1.40,LI
2014,0.96,LT
2014,1.55,LU
2014,-0.33,MO
2014,-0.50,MG
2014,-0.06,MW
2014,-0.36,MY
2014,-0.35,MV
2014,-0.16,ML
2014,1.18,MT
2014,1.15,MH
2014,-0.90,MR
2014,0.94,MU
2014,0.00,MX
2014,1.11,FM
2014,0.01,MD
2014,0.99,MC
2014,0.24,MN
2014,0.16,ME
2014,-0.69,MA
2014,-0.25,MZ
2014,-1.34,MM
2014,0.55,NA
2014,0.81,NR
2014,-0.43,NP
2014,1.55,NL
2014,1.52,NZ
2014,-0.40,NI
2014,-0.19,NE
2014,-0.59,NG
2014,..,NU
2014,-0.14,MK
2014,1.68,NO
2014,-1.09,OM
2014,-0.72,PK
2014,1.18,PW
2014,0.51,PA
2014,0.01,PG
2014,-0.10,PY
2014,0.19,PE
2014,0.16,PH
2014,1.11,PL
2014,1.11,PT
2014,0.78,PR
2014,-1.13,QA
2014,0.43,RO
2014,-1.04,RU
2014,-1.11,RW
2014,..,RE
2014,0.67,WS
2014,1.17,SM
2014,-1.88,SA
2014,0.29,SN
2014,0.21,RS
2014,-0.05,SC
2014,-0.29,SL
2014,-0.10,SG
2014,0.96,SK
2014,0.96,SI
2014,0.23,SB
2014,-2.11,SO
2014,0.64,ZA
2014,-1.62,SS
2014,0.99,ES
2014,-0.67,LK
2014,1.12,KN
2014,1.13,LC
2014,1.15,VC
2014,-1.74,SD
2014,0.52,SR
2014,1.61,SE
2014,1.56,CH
2014,-1.88,SY
2014,0.32,ST
2014,0.88,TW
2014,-1.50,TJ
2014,-0.19,TZ
2014,-0.87,TH
2014,0.15,TL
2014,-0.77,TG
2014,0.66,TO
2014,0.47,TT
2014,0.19,TN
2014,-2.26,TM
2014,1.05,TV
2014,-0.34,TR
2014,-0.59,UG
2014,-0.14,UA
2014,-1.06,AE
2014,1.28,GB
2014,1.07,US
2014,1.11,UY
2014,-1.91,UZ
2014,0.59,VU
2014,-1.08,VE
2014,-1.37,VN
2014,..,VI
2014,-0.88,PS
2014,-1.30,YE
2014,-0.11,ZM
2014,-1.26,ZW
2015,-1.35,AF
2015,-0.55,AL
2015,-0.64,DZ
2015,1.15,AS
2015,1.15,AD
2015,-1.43,AO
2015,1.15,AI
2015,0.64,AG
2015,-0.58,AR
2015,-0.61,AM
2015,1.25,AW
2015,1.84,AU
2015,1.47,AT
2015,-0.95,AZ
2015,1.10,BS
2015,0.11,BH
2015,-0.84,BD
2015,1.45,BB
2015,-0.32,BY
2015,1.47,BE
2015,-0.21,BZ
2015,-0.56,BJ
2015,1.15,BM
2015,0.99,BT
2015,-0.72,BO
2015,-0.42,BA
2015,0.78,BW
2015,-0.46,BR
2015,0.54,BN
2015,-0.35,BG
2015,-0.30,BF
2015,-1.29,BI
2015,-1.15,KH
2015,-1.10,CM
2015,1.85,CA
2015,0.93,CV
2015,0.97,KY
2015,-1.33,CF
2015,-1.38,TD
2015,1.18,CL
2015,-0.30,CN
2015,-0.35,CO
2015,-1.31,CD
2015,-1.27,CG
2015,..,CK
2015,0.69,CR
2015,0.20,HR
2015,0.04,CU
2015,0.97,CY
2015,0.47,CZ
2015,-0.46,CI
2015,2.19,DK
2015,-0.70,DJ
2015,0.61,DM
2015,-0.87,DO
2015,-0.67,EC
2015,-0.60,EG
2015,-0.45,SV
2015,-1.57,GQ
2015,-1.34,ER
2015,1.26,EE
2015,-0.22,SZ
2015,-0.48,ET
2015,0.38,FJ
2015,2.22,FI
2015,1.25,FR
2015,0.97,GF
2015,-0.72,GA
2015,-0.81,GM
2015,0.70,GE
2015,1.78,DE
2015,-0.21,GH
2015,-0.12,GR
2015,1.16,GL
2015,0.54,GD
2015,1.15,GU
2015,-0.78,GT
2015,-1.01,GN
2015,-1.51,GW
2015,-0.66,GY
2015,-1.26,HT
2015,-0.59,HN
2015,1.61,HK
2015,0.12,HU
2015,1.90,IS
2015,-0.41,IN
2015,-0.52,ID
2015,-0.63,IR
2015,-1.43,IQ
2015,1.67,IE
2015,0.91,IL
2015,0.03,IT
2015,-0.28,JM
2015,1.53,JP
2015,0.24,JO
2015,-0.87,KZ
2015,-1.03,KE
2015,0.25,KI
2015,-1.27,KP
2015,0.34,KR
2015,-0.56,XK
2015,-0.26,KW
2015,-1.18,KG
2015,-0.94,LA
2015,0.43,LV
2015,-0.90,LB
2015,0.02,LS
2015,-0.67,LR
2015,-1.58,LY
2015,2.01,LI
2015,0.58,LT
2015,2.05,LU
2015,0.57,MO
2015,-0.88,MG
2015,-0.79,MW
2015,0.18,MY
2015,-0.42,MV
2015,-0.70,ML
2015,0.86,MT
2015,0.65,MH
2015,-0.94,MR
2015,0.22,MU
2015,-0.89,MX
2015,0.68,FM
2015,-0.95,MD
2015,1.73,MC
2015,-0.52,MN
2015,-0.12,ME
2015,-0.29,MA
2015,-0.78,MZ
2015,-0.85,MM
2015,0.27,NA
2015,0.52,NR
2015,-0.60,NP
2015,1.83,NL
2015,2.23,NZ
2015,-0.91,NI
2015,-0.67,NE
2015,-1.10,NG
2015,..,NU
2015,-0.27,MK
2015,2.20,NO
2015,0.24,OM
2015,-0.83,PK
2015,0.52,PW
2015,-0.43,PA
2015,-0.95,PG
2015,-1.02,PY
2015,-0.60,PE
2015,-0.48,PH
2015,0.69,PL
2015,0.89,PT
2015,0.05,PR
2015,0.86,QA
2015,-0.17,RO
2015,-0.97,RU
2015,0.60,RW
2015,0.57,RE
2015,0.30,WS
2015,1.15,SM
2015,0.02,SA
2015,0.03,SN
2015,-0.32,RS
2015,1.14,SC
2015,-0.82,SL
2015,2.05,SG
2015,0.11,SK
2015,0.74,SI
2015,-0.35,SB
2015,-1.64,SO
2015,-0.07,ZA
2015,-1.72,SS
2015,0.63,ES
2015,-0.38,LK
2015,0.45,KN
2015,0.62,LC
2015,0.66,VC
2015,-1.50,SD
2015,-0.27,SR
2015,2.15,SE
2015,2.09,CH
2015,-1.57,SY
2015,-0.07,ST
2015,0.74,TW
2015,-1.15,TJ
2015,-0.71,TZ
2015,-0.56,TH
2015,-0.55,TL
2015,-0.75,TG
2015,-0.46,TO
2015,-0.37,TT
2015,-0.08,TN
2015,-1.23,TM
2015,0.01,TV
2015,-0.16,TR
2015,-1.08,UG
2015,-1.04,UA
2015,1.03,AE
2015,1.83,GB
2015,1.36,US
2015,1.30,UY
2015,-1.29,UZ
2015,-0.12,VU
2015,-1.41,VE
2015,-0.46,VN
2015,0.57,VI
2015,-0.49,PS
2015,-1.51,YE
2015,-0.37,ZM
2015,-1.34,ZW
2015,-1.40,AF
2015,0.03,AL
2015,-0.41,DZ
2015,0.44,AS
2015,1.74,AD
2015,-0.93,AO
2015,0.96,AI
2015,0.18,AG
2015,-0.05,AR
2015,-0.33,AM
2015,0.85,AW
2015,1.53,AU
2015,1.45,AT
2015,-0.26,AZ
2015,0.68,BS
2015,0.51,BH
2015,-0.75,BD
2015,0.99,BB
2015,-0.49,BY
2015,1.53,BE
2015,-0.64,BZ
2015,-0.68,BJ
2015,0.96,BM
2015,0.42,BT
2015,-0.68,BO
2015,-0.62,BA
2015,0.45,BW
2015,-0.26,BR
2015,1.03,BN
2015,-0.01,BG
2015,-0.69,BF
2015,-1.24,BI
2015,-0.74,KH
2015,-0.83,CM
2015,1.73,CA
2015,0.17,CV
2015,1.13,KY
2015,-1.81,CF
2015,-1.49,TD
2015,0.92,CL
2015,0.42,CN
2015,-0.09,CO
2015,-1.64,CD
2015,-1.07,CG
2015,..,CK
2015,0.31,CR
2015,0.46,HR
2015,0.00,CU
2015,1.02,CY
2015,1.03,CZ
2015,-0.75,CI
2015,1.79,DK
2015,-1.02,DJ
2015,0.21,DM
2015,-0.39,DO
2015,-0.39,EC
2015,-0.69,EG
2015,-0.29,SV
2015,-1.18,GQ
2015,-1.68,ER
2015,1.04,EE
2015,-0.54,SZ
2015,-0.71,ET
2015,-0.33,FJ
2015,1.84,FI
2015,1.42,FR
2015,1.09,GF
2015,-0.76,GA
2015,-0.99,GM
2015,0.26,GE
2015,1.66,DE
2015,-0.32,GH
2015,0.15,GR
2015,0.84,GL
2015,-0.15,GD
2015,0.44,GU
2015,-0.77,GT
2015,-1.19,GN
2015,-1.65,GW
2015,-0.33,GY
2015,-2.10,HT
2015,-0.86,HN
2015,1.88,HK
2015,0.51,HU
2015,1.46,IS
2015,0.08,IN
2015,-0.33,ID
2015,-0.25,IR
2015,-1.20,IQ
2015,1.52,IE
2015,1.36,IL
2015,0.49,IT
2015,0.29,JM
2015,1.75,JP
2015,0.11,JO
2015,-0.15,KZ
2015,-0.39,KE
2015,-0.38,KI
2015,-1.67,KP
2015,0.98,KR
2015,-0.42,XK
2015,-0.08,KW
2015,-0.98,KG
2015,-0.55,LA
2015,1.05,LV
2015,-0.40,LB
2015,-0.76,LS
2015,-1.37,LR
2015,-1.49,LY
2015,1.65,LI
2015,1.15,LT
2015,1.69,LU
2015,1.41,MO
2015,-1.33,MG
2015,-0.74,MW
2015,0.92,MY
2015,-0.23,MV
2015,-0.96,ML
2015,0.82,MT
2015,-0.32,MH
2015,-1.07,MR
2015,1.13,MU
2015,0.12,MX
2015,-0.16,FM
2015,-0.72,MD
2015,1.74,MC
2015,-0.45,MN
2015,0.17,ME
2015,-0.15,MA
2015,-0.83,MZ
2015,-1.29,MM
2015,0.30,NA
2015,-0.12,NR
2015,-1.14,NP
2015,1.83,NL
2015,1.85,NZ
2015,-0.86,NI
2015,-0.72,NE
2015,-1.00,NG
2015,..,NU
2015,-0.03,MK
2015,1.83,NO
2015,0.04,OM
2015,-0.71,PK
2015,0.13,PW
2015,0.28,PA
2015,-0.60,PG
2015,-1.00,PY
2015,-0.37,PE
2015,0.16,PH
2015,0.74,PL
2015,1.16,PT
2015,0.32,PR
2015,0.94,QA
2015,0.10,RO
2015,-0.33,RU
2015,-0.15,RW
2015,0.96,RE
2015,0.67,WS
2015,1.48,SM
2015,0.15,SA
2015,-0.48,SN
2015,0.00,RS
2015,0.55,SC
2015,-1.28,SL
2015,2.25,SG
2015,0.74,SK
2015,0.94,SI
2015,-0.99,SB
2015,-2.22,SO
2015,0.09,ZA
2015,-2.15,SS
2015,1.16,ES
2015,-0.01,LK
2015,0.18,KN
2015,-0.01,LC
2015,0.13,VC
2015,-1.51,SD
2015,-0.38,SR
2015,1.68,SE
2015,1.97,CH
2015,-1.63,SY
2015,-0.85,ST
2015,1.36,TW
2015,-0.90,TJ
2015,-0.65,TZ
2015,0.24,TH
2015,-1.08,TL
2015,-1.23,TG
2015,-0.36,TO
2015,0.25,TT
2015,-0.10,TN
2015,-0.60,TM
2015,-0.97,TV
2015,0.20,TR
2015,-0.58,UG
2015,-0.55,UA
2015,1.50,AE
2015,1.71,GB
2015,1.43,US
2015,0.45,UY
2015,-0.75,UZ
2015,-0.82,VU
2015,-1.20,VE
2015,0.06,VN
2015,1.22,VI
2015,-0.51,PS
2015,-1.71,YE
2015,-0.64,ZM
2015,-1.25,ZW
2015,-2.56,AF
2015,0.34,AL
2015,-1.09,DZ
2015,1.15,AS
2015,1.37,AD
2015,-0.51,AO
2015,1.22,AI
2015,0.99,AG
2015,0.01,AR
2015,-0.26,AM
2015,1.21,AW
2015,0.87,AU
2015,1.13,AT
2015,-0.73,AZ
2015,0.89,BS
2015,-1.07,BH
2015,-1.21,BD
2015,1.12,BB
2015,0.11,BY
2015,0.58,BE
2015,0.04,BZ
2015,-0.02,BJ
2015,0.96,BM
2015,0.96,BT
2015,-0.27,BO
2015,-0.40,BA
2015,1.03,BW
2015,-0.33,BR
2015,1.23,BN
2015,0.01,BG
2015,-0.61,BF
2015,-1.94,BI
2015,0.06,KH
2015,-0.99,CM
2015,1.26,CA
2015,0.86,CV
2015,1.13,KY
2015,-1.89,CF
2015,-0.97,TD
2015,0.42,CL
2015,-0.55,CN
2015,-1.07,CO
2015,-2.14,CD
2015,-0.53,CG
2015,..,CK
2015,0.67,CR
2015,0.59,HR
2015,0.63,CU
2015,0.54,CY
2015,0.97,CZ
2015,-0.84,CI
2015,0.89,DK
2015,-0.45,DJ
2015,1.05,DM
2015,0.23,DO
2015,-0.15,EC
2015,-1.50,EG
2015,-0.02,SV
2015,-0.21,GQ
2015,-0.88,ER
2015,0.61,EE
2015,-0.48,SZ
2015,-1.50,ET
2015,0.57,FJ
2015,1.03,FI
2015,0.10,FR
2015,0.56,GF
2015,0.02,GA
2015,0.02,GM
2015,-0.47,GE
2015,0.69,DE
2015,-0.04,GH
2015,-0.24,GR
2015,1.95,GL
2015,0.78,GD
2015,0.79,GU
2015,-0.65,GT
2015,-0.39,GN
2015,-0.52,GW
2015,-0.14,GY
2015,-0.67,HT
2015,-0.47,HN
2015,1.04,HK
2015,0.74,HU
2015,1.30,IS
2015,-0.95,IN
2015,-0.62,ID
2015,-0.92,IR
2015,-2.25,IQ
2015,0.90,IE
2015,-1.10,IL
2015,0.36,IT
2015,0.09,JM
2015,1.05,JP
2015,-0.61,JO
2015,-0.04,KZ
2015,-1.24,KE
2015,0.82,KI
2015,-1.15,KP
2015,0.16,KR
2015,-0.20,XK
2015,-0.22,KW
2015,-0.88,KG
2015,0.54,LA
2015,0.44,LV
2015,-1.70,LB
2015,-0.32,LS
2015,-0.82,LR
2015,-2.19,LY
2015,1.44,LI
2015,0.75,LT
2015,1.43,LU
2015,1.19,MO
2015,-0.43,MG
2015,0.03,MW
2015,0.25,MY
2015,0.41,MV
2015,-1.68,ML
2015,1.05,MT
2015,1.00,MH
2015,-0.64,MR
2015,0.99,MU
2015,-0.80,MX
2015,1.02,FM
2015,-0.33,MD
2015,1.31,MC
2015,0.71,MN
2015,0.14,ME
2015,-0.34,MA
2015,-0.52,MZ
2015,-1.17,MM
2015,0.73,NA
2015,1.09,NR
2015,-1.00,NP
2015,0.91,NL
2015,1.51,NZ
2015,-0.09,NI
2015,-1.06,NE
2015,-1.92,NG
2015,..,NU
2015,-0.29,MK
2015,1.15,NO
2015,0.78,OM
2015,-2.47,PK
2015,0.82,PW
2015,0.38,PA
2015,-0.42,PG
2015,0.04,PY
2015,-0.40,PE
2015,-0.85,PH
2015,0.86,PL
2015,0.90,PT
2015,0.85,PR
2015,0.98,QA
2015,0.18,RO
2015,-1.03,RU
2015,0.00,RW
2015,0.26,RE
2015,1.17,WS
2015,1.37,SM
2015,-0.63,SA
2015,-0.12,SN
2015,0.23,RS
2015,0.67,SC
2015,-0.11,SL
2015,1.30,SG
2015,0.87,SK
2015,0.95,SI
2015,0.64,SB
2015,-2.37,SO
2015,-0.22,ZA
2015,-2.37,SS
2015,0.24,ES
2015,0.08,LK
2015,0.56,KN
2015,0.84,LC
2015,0.99,VC
2015,-2.16,SD
2015,0.25,SR
2015,0.93,SE
2015,1.33,CH
2015,-2.97,SY
2015,0.14,ST
2015,0.91,TW
2015,-0.88,TJ
2015,-0.42,TZ
2015,-1.00,TH
2015,-0.27,TL
2015,-0.23,TG
2015,0.87,TO
2015,0.28,TT
2015,-0.96,TN
2015,-0.09,TM
2015,1.37,TV
2015,-1.50,TR
2015,-0.80,UG
2015,-1.96,UA
2015,0.75,AE
2015,0.50,GB
2015,0.66,US
2015,0.99,UY
2015,-0.37,UZ
2015,0.46,VU
2015,-0.97,VE
2015,0.06,VN
2015,1.22,VI
2015,-2.15,PS
2015,-2.67,YE
2015,0.14,ZM
2015,-0.62,ZW
2015,-1.52,AF
2015,-0.32,AL
2015,-0.94,DZ
2015,1.29,AS
2015,1.51,AD
2015,-1.03,AO
2015,-0.08,AI
2015,0.55,AG
2015,-0.75,AR
2015,-0.46,AM
2015,1.23,AW
2015,1.79,AU
2015,1.81,AT
2015,-0.72,AZ
2015,0.57,BS
2015,0.40,BH
2015,-0.77,BD
2015,1.06,BB
2015,-0.88,BY
2015,1.46,BE
2015,-0.79,BZ
2015,-0.56,BJ
2015,0.83,BM
2015,0.53,BT
2015,-1.16,BO
2015,-0.26,BA
2015,0.48,BW
2015,-0.19,BR
2015,0.38,BN
2015,-0.16,BG
2015,-0.54,BF
2015,-1.19,BI
2015,-1.00,KH
2015,-1.00,CM
2015,1.81,CA
2015,0.57,CV
2015,0.78,KY
2015,-1.71,CF
2015,-1.21,TD
2015,1.22,CL
2015,-0.41,CN
2015,-0.25,CO
2015,-1.60,CD
2015,-1.14,CG
2015,..,CK
2015,0.49,CR
2015,0.13,HR
2015,-0.72,CU
2015,1.01,CY
2015,1.11,CZ
2015,-0.65,CI
2015,2.02,DK
2015,-0.94,DJ
2015,0.70,DM
2015,-0.53,DO
2015,-0.96,EC
2015,-0.60,EG
2015,-0.62,SV
2015,-1.33,GQ
2015,-1.53,ER
2015,1.30,EE
2015,-0.32,SZ
2015,-0.53,ET
2015,-0.36,FJ
2015,2.05,FI
2015,1.37,FR
2015,1.26,GF
2015,-0.56,GA
2015,-0.75,GM
2015,0.22,GE
2015,1.76,DE
2015,0.12,GH
2015,0.25,GR
2015,1.67,GL
2015,0.17,GD
2015,1.29,GU
2015,-0.95,GT
2015,-1.19,GN
2015,-1.31,GW
2015,-0.54,GY
2015,-1.20,HT
2015,-0.94,HN
2015,1.79,HK
2015,0.38,HU
2015,1.63,IS
2015,-0.07,IN
2015,-0.42,ID
2015,-0.94,IR
2015,-1.56,IQ
2015,1.73,IE
2015,1.13,IL
2015,0.29,IT
2015,-0.19,JM
2015,1.49,JP
2015,0.41,JO
2015,-0.52,KZ
2015,-0.51,KE
2015,-0.15,KI
2015,-1.66,KP
2015,0.90,KR
2015,-0.48,XK
2015,-0.02,KW
2015,-1.01,KG
2015,-0.82,LA
2015,0.77,LV
2015,-0.81,LB
2015,-0.19,LS
2015,-0.88,LR
2015,-1.52,LY
2015,1.65,LI
2015,0.98,LT
2015,1.84,LU
2015,0.89,MO
2015,-0.71,MG
2015,-0.33,MW
2015,0.40,MY
2015,-0.56,MV
2015,-0.75,ML
2015,1.11,MT
2015,0.00,MH
2015,-0.89,MR
2015,0.84,MU
2015,-0.45,MX
2015,-0.28,FM
2015,-0.38,MD
2015,1.51,MC
2015,-0.39,MN
2015,-0.05,ME
2015,-0.18,MA
2015,-0.87,MZ
2015,-1.26,MM
2015,0.24,NA
2015,-0.60,NR
2015,-0.69,NP
2015,1.91,NL
2015,1.97,NZ
2015,-0.75,NI
2015,-0.59,NE
2015,-0.98,NG
2015,..,NU
2015,-0.24,MK
2015,1.98,NO
2015,0.35,OM
2015,-0.78,PK
2015,0.92,PW
2015,-0.14,PA
2015,-0.87,PG
2015,-0.64,PY
2015,-0.50,PE
2015,-0.42,PH
2015,0.80,PL
2015,1.10,PT
2015,0.72,PR
2015,0.74,QA
2015,0.20,RO
2015,-0.82,RU
2015,0.04,RW
2015,1.06,RE
2015,0.74,WS
2015,1.51,SM
2015,0.10,SA
2015,-0.16,SN
2015,-0.08,RS
2015,0.34,SC
2015,-0.88,SL
2015,1.78,SG
2015,0.47,SK
2015,0.95,SI
2015,-0.49,SB
2015,-2.32,SO
2015,0.02,ZA
2015,-1.90,SS
2015,0.89,ES
2015,0.03,LK
2015,0.49,KN
2015,0.70,LC
2015,0.62,VC
2015,-1.23,SD
2015,-0.22,SR
2015,1.99,SE
2015,1.91,CH
2015,-1.44,SY
2015,-0.77,ST
2015,1.13,TW
2015,-1.08,TJ
2015,-0.40,TZ
2015,-0.19,TH
2015,-1.13,TL
2015,-0.82,TG
2015,-0.22,TO
2015,-0.16,TT
2015,-0.05,TN
2015,-1.42,TM
2015,0.44,TV
2015,-0.23,TR
2015,-0.41,UG
2015,-0.87,UA
2015,0.61,AE
2015,1.77,GB
2015,1.56,US
2015,0.74,UY
2015,-1.14,UZ
2015,0.12,VU
2015,-2.05,VE
2015,-0.36,VN
2015,0.83,VI
2015,-0.53,PS
2015,-1.29,YE
2015,-0.24,ZM
2015,-1.34,ZW
2015,-1.02,AF
2015,0.17,AL
2015,-1.26,DZ
2015,0.15,AS
2015,0.90,AD
2015,-0.86,AO
2015,0.90,AI
2015,0.36,AG
2015,-0.90,AR
2015,0.19,AM
2015,1.36,AW
2015,1.78,AU
2015,1.39,AT
2015,-0.37,AZ
2015,0.15,BS
2015,0.80,BH
2015,-0.92,BD
2015,0.55,BB
2015,-1.17,BY
2015,1.27,BE
2015,-0.44,BZ
2015,-0.62,BJ
2015,0.90,BM
2015,-0.74,BT
2015,-0.92,BO
2015,-0.18,BA
2015,0.55,BW
2015,-0.18,BR
2015,0.84,BN
2015,0.58,BG
2015,-0.42,BF
2015,-0.76,BI
2015,-0.55,KH
2015,-0.94,CM
2015,1.71,CA
2015,-0.16,CV
2015,0.80,KY
2015,-1.44,CF
2015,-1.22,TD
2015,1.32,CL
2015,-0.35,CN
2015,0.41,CO
2015,-1.36,CD
2015,-1.28,CG
2015,..,CK
2015,0.66,CR
2015,0.24,HR
2015,-1.25,CU
2015,1.05,CY
2015,1.08,CZ
2015,-0.55,CI
2015,1.72,DK
2015,-0.75,DJ
2015,0.24,DM
2015,0.01,DO
2015,-1.14,EC
2015,-0.80,EG
2015,0.07,SV
2015,-1.49,GQ
2015,-2.07,ER
2015,1.66,EE
2015,-0.26,SZ
2015,-1.06,ET
2015,-0.24,FJ
2015,1.83,FI
2015,1.12,FR
2015,1.44,GF
2015,-0.73,GA
2015,-0.58,GM
2015,0.75,GE
2015,1.71,DE
2015,-0.11,GH
2015,0.39,GR
2015,1.34,GL
2015,0.09,GD
2015,0.15,GU
2015,-0.33,GT
2015,-0.90,GN
2015,-1.23,GW
2015,-0.53,GY
2015,-1.21,HT
2015,-0.42,HN
2015,2.18,HK
2015,0.75,HU
2015,1.26,IS
2015,-0.42,IN
2015,-0.16,ID
2015,-1.34,IR
